Date,Open,High,Low,Close,Volume,Adj Close
2014-10-13,122.160004,123.07,122.050003,122.709999,13900,122.709999
2014-10-10,122.410004,122.779999,122.07,122.629997,21800,122.629997
2014-10-09,124.599998,125.050003,123.660004,123.709999,15400,123.709999
2014-10-08,124.139999,124.739998,122.910004,124.529999,31300,124.529999
2014-10-07,122.650002,123.00,122.209999,122.349998,27300,122.349998
2014-10-06,119.889999,121.449997,119.760002,120.889999,61900,120.889999
2014-10-03,121.050003,121.400002,118.760002,119.110001,64600,119.110001
2014-10-02,123.900002,123.900002,122.860001,123.150002,44200,123.150002
2014-10-01,124.199997,125.50,124.050003,124.779999,63600,124.779999
2014-09-30,126.800003,127.010002,126.199997,126.290001,24800,126.290001
2014-09-29,126.599998,127.360001,126.599998,127.230003,23600,127.230003
2014-09-26,126.900002,127.050003,126.339996,126.550003,39500,126.550003
2014-09-25,127.349998,128.050003,127.099998,127.839996,33100,127.839996
2014-09-24,128.789993,128.929993,128.00,128.149994,31600,128.149994
2014-09-23,130.199997,130.300003,129.449997,129.479996,22500,129.479996
2014-09-22,129.350006,129.899994,128.889999,129.089996,35300,129.089996
2014-09-19,130.660004,130.850006,129.770004,130.039993,48000,130.039993
2014-09-18,130.800003,131.25,130.520004,131.050003,20100,131.050003
2014-09-17,132.75,132.75,131.270004,131.490005,26600,131.490005
2014-09-16,132.649994,133.199997,132.309998,132.940002,71700,132.940002
2014-09-15,133.110001,133.240005,132.360001,132.470001,131000,132.470001
2014-09-12,132.149994,133.220001,131.789993,133.179993,81200,133.179993
2014-09-11,133.740005,133.860001,133.050003,133.369995,22400,133.369995
2014-09-10,134.339996,134.570007,134.039993,134.410004,89500,134.410004
2014-09-09,135.509995,135.740005,134.380005,135.00,33100,135.00
2014-09-08,136.429993,136.619995,135.850006,136.050003,18200,136.050003
2014-09-05,136.820007,137.240005,136.619995,137.179993,14900,137.179993
2014-09-04,137.270004,137.460007,136.559998,136.639999,29600,136.639999
2014-09-03,136.919998,137.419998,136.740005,137.399994,22100,137.399994
2014-09-02,137.509995,137.509995,136.880005,137.179993,26500,137.179993
2014-08-29,138.460007,138.839996,138.360001,138.50,20300,138.50
2014-08-28,138.710007,139.039993,138.539993,138.699997,78300,138.699997
2014-08-27,138.080002,138.320007,137.759995,137.860001,18200,137.860001
2014-08-26,138.25,138.25,137.75,137.869995,24900,137.869995
2014-08-25,137.690002,138.039993,137.639999,137.850006,15300,137.850006
2014-08-22,137.789993,138.520004,137.619995,138.350006,31900,138.350006
2014-08-21,138.059998,138.199997,137.789993,138.119995,25300,138.119995
2014-08-20,139.339996,139.339996,138.460007,138.690002,96300,138.690002
2014-08-19,140.240005,140.240005,139.75,139.919998,60700,139.919998
2014-08-18,140.679993,140.830002,140.360001,140.50,31200,140.50
2014-08-15,140.899994,141.800003,140.699997,141.690002,20300,141.690002
2014-08-14,142.520004,142.740005,142.279999,142.460007,7900,142.460007
2014-08-13,143.240005,143.240005,142.259995,142.619995,69300,142.619995
2014-08-12,143.339996,143.509995,142.759995,142.919998,9500,142.919998
2014-08-11,143.199997,143.199997,142.850006,143.119995,9900,143.119995
2014-08-08,143.699997,143.970001,143.449997,143.550003,8600,143.550003
2014-08-07,142.990005,143.839996,142.800003,143.630005,19500,143.630005
2014-08-06,142.279999,142.50,141.949997,142.240005,22800,142.240005
2014-08-05,141.529999,141.729996,141.00,141.339996,28800,141.339996
2014-08-04,142.449997,142.490005,142.259995,142.449997,14000,142.449997
2014-08-01,142.490005,142.720001,142.00,142.279999,26600,142.279999
2014-07-31,143.220001,143.220001,142.009995,142.009995,27100,142.009995
2014-07-30,144.00,144.089996,143.539993,143.759995,14500,143.759995
2014-07-29,144.699997,144.699997,143.919998,143.940002,17900,143.940002
2014-07-28,144.740005,145.050003,144.529999,145.00,18300,145.00
2014-07-25,143.240005,143.820007,143.089996,143.619995,21000,143.619995
2014-07-24,142.899994,143.089996,142.360001,142.830002,26700,142.830002
2014-07-23,144.330002,144.570007,144.00,144.330002,8900,144.330002
2014-07-22,144.880005,144.929993,144.339996,144.669998,11200,144.669998
2014-07-21,145.279999,145.279999,144.759995,144.860001,6300,144.860001
2014-07-18,145.399994,145.520004,144.619995,145.059998,8900,145.059998
2014-07-17,145.779999,146.419998,145.339996,146.199997,46300,146.199997
2014-07-16,144.009995,144.880005,143.940002,144.270004,18400,144.270004
2014-07-15,145.660004,145.949997,144.059998,144.220001,17400,144.220001
2014-07-14,145.380005,145.800003,144.960007,145.179993,56000,145.179993
2014-07-11,146.639999,147.339996,146.639999,147.119995,10700,147.119995
2014-07-10,147.059998,147.360001,146.820007,147.089996,55800,147.089996
2014-07-09,146.369995,147.00,146.179993,146.669998,19200,146.669998
2014-07-08,146.00,146.139999,145.160004,145.50,17800,145.50
2014-07-07,146.149994,146.149994,145.00,145.550003,28700,145.550003
2014-07-03,146.270004,146.75,146.160004,146.199997,20500,146.199997
2014-07-02,147.360001,147.679993,146.720001,146.720001,80200,146.720001
2014-07-01,146.059998,147.25,146.039993,146.839996,32700,146.839996
2014-06-30,143.979996,144.860001,143.970001,144.630005,15800,144.630005
2014-06-27,144.00,144.460007,143.720001,143.759995,20600,143.759995
2014-06-26,142.820007,143.039993,142.559998,142.919998,15400,142.919998
2014-06-25,142.119995,143.759995,142.119995,143.190002,16000,143.190002
2014-06-24,143.179993,143.339996,142.679993,142.820007,24600,142.820007
2014-06-23,140.949997,141.800003,140.25,141.740005,35200,141.740005
2014-06-20,141.979996,142.559998,141.259995,141.759995,25400,141.759995
2014-06-19,142.339996,143.559998,142.100006,143.479996,85400,143.479996
2014-06-18,141.300003,141.300003,140.529999,141.179993,25100,141.179993
2014-06-17,139.619995,140.279999,139.259995,140.259995,18600,140.259995
2014-06-16,140.320007,140.440002,139.619995,139.649994,35900,139.649994
2014-06-13,139.660004,140.169998,139.389999,139.389999,55300,139.389999
2014-06-12,140.759995,140.919998,139.860001,140.580002,50900,140.580002
2014-06-11,144.419998,144.419998,143.660004,144.410004,17400,144.410004
2014-06-10,143.720001,144.380005,143.720001,144.139999,39100,144.139999
2014-06-09,141.199997,141.559998,140.50,141.360001,18000,141.360001
2014-06-06,141.309998,141.419998,140.600006,141.309998,15300,141.309998
2014-06-05,140.00,140.809998,139.820007,140.800003,14100,140.800003
2014-06-04,138.880005,140.179993,138.639999,139.979996,90300,139.979996
2014-06-03,139.479996,139.619995,139.050003,139.339996,61900,139.339996
2014-06-02,139.949997,140.460007,139.639999,139.809998,36500,139.809998
2014-05-30,142.279999,142.399994,140.800003,141.399994,12600,141.399994
2014-05-29,141.279999,142.220001,141.160004,141.979996,12000,141.979996
2014-05-28,141.600006,142.419998,141.50,141.559998,23700,141.559998
2014-05-27,142.820007,142.940002,142.199997,142.660004,36500,142.660004
2014-05-23,144.520004,144.699997,142.919998,143.639999,20300,143.639999
2014-05-22,145.199997,145.360001,144.910004,145.100006,24900,145.100006
2014-05-21,143.770004,144.410004,143.220001,143.440002,22300,143.440002
2014-05-20,143.539993,143.970001,142.839996,143.100006,39000,143.100006
2014-05-19,144.460007,144.460007,142.839996,143.00,31000,143.00
2014-05-16,142.880005,143.410004,142.50,142.559998,22900,142.559998
2014-05-15,143.240005,143.800003,142.679993,142.679993,28500,142.679993
2014-05-14,143.440002,144.669998,143.440002,144.479996,40000,144.479996
2014-05-13,141.600006,142.050003,141.410004,141.639999,23700,141.639999
2014-05-12,140.50,140.539993,139.910004,140.009995,10600,140.009995
2014-05-09,139.440002,139.50,138.759995,139.240005,64900,139.240005
2014-05-08,139.539993,140.050003,138.940002,139.919998,18000,139.919998
2014-05-07,140.729996,140.729996,139.479996,139.479996,27400,139.479996
2014-05-06,141.699997,142.00,141.50,141.649994,22800,141.649994
2014-05-05,141.210007,141.220001,140.699997,141.179993,16900,141.179993
2014-05-02,138.660004,140.580002,138.520004,140.070007,19000,140.070007
2014-05-01,137.660004,138.949997,137.50,138.839996,17900,138.839996
2014-04-30,138.389999,139.240005,138.360001,138.910004,22000,138.910004
2014-04-29,139.00,139.75,138.970001,139.259995,23700,139.259995
2014-04-28,138.699997,138.889999,137.679993,138.300003,23900,138.300003
2014-04-25,138.179993,139.199997,138.179993,138.559998,40600,138.559998
2014-04-24,136.059998,137.759995,136.059998,137.740005,34900,137.740005
2014-04-23,136.479996,136.979996,136.259995,136.919998,29600,136.919998
2014-04-22,136.779999,136.800003,135.740005,136.660004,31800,136.660004
2014-04-21,137.00,137.149994,136.449997,136.660004,33800,136.660004
2014-04-17,140.229996,140.369995,137.429993,137.559998,76000,137.559998
2014-04-16,140.369995,140.410004,139.639999,140.020004,39800,140.020004
2014-04-15,140.100006,140.850006,139.830002,140.550003,51800,140.550003
2014-04-14,143.070007,143.270004,142.619995,142.860001,14800,142.860001
2014-04-11,141.789993,142.50,141.779999,141.789993,34200,141.789993
2014-04-10,141.919998,142.339996,141.820007,141.820007,25400,141.820007
2014-04-09,140.220001,140.75,139.860001,140.740005,43400,140.740005
2014-04-08,140.089996,140.660004,139.940002,140.330002,27700,140.330002
2014-04-07,140.00,140.160004,139.059998,139.309998,58100,139.309998
2014-04-04,141.139999,141.350006,140.600006,141.300003,18100,141.300003
2014-04-03,140.100006,140.789993,140.00,140.699997,19700,140.699997
2014-04-02,139.880005,140.199997,139.679993,140.169998,22300,140.169998
2014-04-01,139.330002,139.50,138.470001,139.050003,26000,139.050003
2014-03-31,138.020004,138.50,137.899994,138.119995,35700,138.119995
2014-03-28,136.610001,137.399994,136.419998,137.220001,21800,137.220001
2014-03-27,136.979996,137.00,136.00,136.520004,93000,136.520004
2014-03-26,137.820007,138.00,136.619995,137.169998,62500,137.169998
2014-03-25,139.600006,139.600006,138.369995,138.669998,36000,138.669998
2014-03-24,139.919998,140.050003,138.910004,139.050003,43300,139.050003
2014-03-21,140.520004,140.520004,139.75,139.960007,14800,139.960007
2014-03-20,140.220001,140.619995,138.720001,139.630005,51000,139.630005
2014-03-19,141.889999,141.929993,140.949997,141.139999,23300,141.139999
2014-03-18,141.979996,142.880005,141.779999,142.380005,24500,142.380005
2014-03-17,143.479996,143.759995,142.779999,142.789993,16300,142.789993
2014-03-14,144.699997,144.919998,143.089996,143.240005,28300,143.240005
2014-03-13,143.800003,144.479996,143.759995,144.029999,47800,144.029999
2014-03-12,143.419998,144.369995,143.419998,143.899994,17500,143.899994
2014-03-11,144.559998,144.679993,141.779999,142.720001,59700,142.720001
2014-03-10,143.860001,144.419998,143.800003,144.020004,21200,144.020004
2014-03-07,143.589996,144.820007,143.559998,144.509995,30800,144.509995
2014-03-06,144.919998,145.009995,144.399994,144.649994,157400,144.649994
2014-03-05,143.970001,145.179993,143.800003,144.160004,52200,144.160004
2014-03-04,141.509995,143.080002,141.360001,142.779999,33200,142.779999
2014-03-03,141.669998,142.699997,141.669998,142.240005,29900,142.240005
2014-02-28,141.800003,142.00,140.600006,141.009995,34300,141.009995
2014-02-27,141.419998,141.809998,140.919998,141.649994,25900,141.649994
2014-02-26,139.910004,140.00,138.979996,139.50,27000,139.50
2014-02-25,140.070007,140.919998,140.009995,140.580002,24000,140.580002
2014-02-24,139.960007,140.789993,139.839996,140.309998,44000,140.309998
2014-02-21,139.00,139.559998,139.00,139.50,24800,139.50
2014-02-20,138.059998,138.449997,137.75,138.449997,24300,138.449997
2014-02-19,139.080002,139.50,138.00,138.160004,26500,138.160004
2014-02-18,139.149994,139.350006,138.820007,138.830002,28100,138.830002
2014-02-14,139.380005,139.559998,139.080002,139.50,21000,139.50
2014-02-13,136.259995,138.389999,136.169998,138.149994,26500,138.149994
2014-02-12,136.860001,137.360001,136.699997,137.330002,25200,137.330002
2014-02-11,135.169998,135.860001,135.059998,135.339996,67200,135.339996
2014-02-10,135.669998,135.669998,134.910004,135.320007,71200,135.320007
2014-02-07,134.679993,135.080002,134.350006,135.020004,34700,135.020004
2014-02-06,134.600006,134.610001,133.649994,134.429993,64000,134.429993
2014-02-05,135.179993,135.220001,134.259995,134.820007,41900,134.820007
2014-02-04,133.449997,134.179993,132.839996,134.149994,44800,134.149994
2014-02-03,135.449997,136.320007,134.949997,135.080002,25000,135.080002
2014-01-31,134.800003,134.800003,133.130005,134.270004,29000,134.270004
2014-01-30,135.279999,135.610001,134.619995,134.770004,88700,134.770004
2014-01-29,138.059998,138.059998,137.00,137.929993,28600,137.929993
2014-01-28,138.020004,138.25,137.100006,137.690002,61300,137.690002
2014-01-27,138.619995,139.089996,137.399994,137.639999,60100,137.639999
2014-01-24,139.75,140.240005,138.940002,139.229996,90300,139.229996
2014-01-23,142.220001,143.270004,141.990005,142.130005,66200,142.130005
2014-01-22,142.660004,142.970001,142.029999,142.050003,38300,142.050003
2014-01-21,140.570007,141.820007,140.440002,141.75,30300,141.75
2014-01-17,141.020004,142.00,141.020004,141.679993,37600,141.679993
2014-01-16,139.339996,140.029999,139.160004,139.449997,15800,139.449997
2014-01-15,138.309998,139.539993,138.179993,139.380005,53700,139.380005
2014-01-14,140.00,140.410004,139.279999,139.380005,28800,139.380005
2014-01-13,140.399994,140.990005,140.080002,140.779999,55000,140.779999
2014-01-10,139.229996,140.350006,139.139999,140.240005,22100,140.240005
2014-01-09,138.300003,138.690002,137.889999,138.360001,11900,138.360001
2014-01-08,137.479996,138.50,137.300003,138.289993,39300,138.289993
2014-01-07,137.660004,138.160004,137.539993,137.979996,92500,137.979996
2014-01-06,138.169998,138.979996,137.220001,138.520004,78100,138.520004
2014-01-03,137.419998,138.460007,137.160004,137.910004,30000,137.910004
2014-01-02,135.979996,137.339996,135.789993,137.020004,61000,137.020004
2013-12-31,132.220001,134.179993,132.119995,133.889999,60600,133.889999
2013-12-30,132.860001,133.360001,132.520004,132.820007,58600,132.820007
2013-12-27,133.880005,134.520004,133.830002,134.479996,52200,134.479996
2013-12-26,133.100006,133.279999,132.449997,132.449997,30900,132.449997
2013-12-24,130.199997,130.539993,130.160004,130.320007,30500,130.320007
2013-12-23,130.119995,130.220001,129.429993,129.759995,90000,129.759995
2013-12-20,129.729996,130.509995,129.529999,130.240005,42900,130.240005
2013-12-19,128.850006,129.410004,128.610001,128.809998,77500,128.809998
2013-12-18,132.240005,132.240005,130.179993,130.779999,59500,130.779999
2013-12-17,132.229996,132.679993,131.479996,131.830002,53600,131.830002
2013-12-16,132.50,133.550003,132.00,132.940002,67500,132.940002
2013-12-13,133.220001,133.360001,132.779999,132.940002,65900,132.940002
2013-12-12,133.289993,133.699997,132.940002,132.949997,34300,132.949997
2013-12-11,135.600006,135.779999,135.059998,135.259995,30000,135.259995
2013-12-10,136.50,136.600006,135.380005,135.869995,59600,135.869995
2013-12-09,134.160004,134.820007,133.710007,134.399994,30000,134.399994
2013-12-06,132.860001,133.220001,132.539993,132.820007,35800,132.820007
2013-12-05,133.169998,133.509995,132.410004,133.139999,35700,133.139999
2013-12-04,133.110001,134.779999,132.429993,134.050003,23200,134.050003
2013-12-03,131.50,132.729996,131.479996,132.729996,37900,132.729996
2013-12-02,132.309998,132.75,131.00,131.020004,33500,131.020004
2013-11-29,134.139999,134.270004,133.479996,133.479996,12700,133.479996
2013-11-27,134.410004,134.410004,132.119995,132.139999,71400,132.139999
2013-11-26,134.679993,135.00,133.759995,134.259995,24100,134.259995
2013-11-25,135.039993,135.660004,134.580002,135.25,72800,135.25
2013-11-22,136.25,136.339996,135.100006,135.229996,36800,135.229996
2013-11-21,136.279999,136.75,135.830002,136.130005,34400,136.130005
2013-11-20,137.160004,137.740005,136.149994,136.169998,30900,136.169998
2013-11-19,137.800003,139.139999,137.800003,138.570007,110100,138.570007
2013-11-18,139.75,139.800003,137.779999,137.860001,43300,137.860001
2013-11-15,140.470001,140.889999,140.00,140.660004,21400,140.660004
2013-11-14,141.520004,142.309998,141.270004,141.350006,20100,141.350006
2013-11-13,140.229996,140.449997,139.75,140.190002,10900,140.190002
2013-11-12,140.100006,141.00,139.759995,139.960007,33300,139.960007
2013-11-11,140.100006,140.139999,139.779999,139.899994,14100,139.899994
2013-11-08,141.059998,141.330002,140.479996,140.990005,9200,140.990005
2013-11-07,142.139999,142.539993,141.899994,142.210007,10900,142.210007
2013-11-06,143.059998,143.399994,143.009995,143.020004,17200,143.020004
2013-11-05,141.729996,142.020004,141.50,141.740005,10000,141.740005
2013-11-04,141.910004,142.199997,141.839996,141.960007,12900,141.960007
2013-11-01,142.399994,142.460007,141.25,142.110001,37400,142.110001
2013-10-31,142.279999,142.279999,141.50,141.639999,19200,141.639999
2013-10-30,144.300003,144.610001,143.350006,144.029999,81600,144.029999
2013-10-29,143.399994,143.839996,142.660004,142.789993,22600,142.789993
2013-10-28,142.779999,143.940002,142.559998,143.699997,49800,143.699997
2013-10-25,141.119995,142.300003,141.119995,142.199997,12700,142.199997
2013-10-24,141.720001,142.320007,141.639999,141.910004,11900,141.910004
2013-10-23,140.330002,141.199997,140.279999,140.380005,12900,140.380005
2013-10-22,140.259995,141.889999,140.259995,141.720001,36300,141.720001
2013-10-21,140.660004,140.740005,139.960007,140.50,14500,140.50
2013-10-18,140.360001,140.889999,139.919998,140.529999,13400,140.529999
2013-10-17,139.029999,140.570007,139.029999,140.550003,26100,140.550003
2013-10-16,136.169998,137.009995,135.350006,136.559998,16000,136.559998
2013-10-15,134.399994,135.710007,134.309998,135.350006,29300,135.350006
2013-10-14,135.179993,135.990005,134.679993,134.699997,55800,134.699997
2013-10-11,133.759995,134.399994,133.50,134.080002,47400,134.080002
2013-10-10,135.580002,136.619995,134.899994,135.529999,12200,135.529999
2013-10-09,135.259995,135.639999,134.660004,135.059998,26800,135.059998
2013-10-08,137.559998,137.820007,137.100006,137.110001,17600,137.110001
2013-10-07,135.619995,137.169998,135.580002,137.149994,19400,137.149994
2013-10-04,135.639999,135.979996,134.850006,135.800003,17200,135.800003
2013-10-03,134.899994,135.440002,133.619995,134.339996,38000,134.339996
2013-10-02,135.699997,136.740005,135.550003,135.990005,25500,135.990005
2013-10-01,135.020004,135.839996,134.520004,135.619995,27000,135.619995
2013-09-30,137.979996,138.679993,137.00,137.320007,23200,137.320007
2013-09-27,138.639999,139.110001,138.470001,138.869995,26700,138.869995
2013-09-26,139.199997,139.309998,137.990005,137.990005,13600,137.990005
2013-09-25,139.460007,140.110001,139.199997,139.559998,11100,139.559998
2013-09-24,138.820007,139.699997,138.630005,139.559998,5900,139.559998
2013-09-23,139.470001,139.75,139.00,139.00,9300,139.00
2013-09-20,141.699997,141.839996,139.839996,139.839996,31900,139.839996
2013-09-19,143.929993,144.380005,142.929993,142.949997,16900,142.949997
2013-09-18,138.809998,143.660004,138.770004,143.660004,33300,143.660004
2013-09-17,140.179993,140.199997,138.820007,139.059998,35900,139.059998
2013-09-16,141.699997,142.300003,140.270004,140.270004,11600,140.270004
2013-09-13,140.779999,141.830002,140.179993,141.820007,6200,141.820007
2013-09-12,141.759995,141.820007,140.570007,140.759995,37100,140.759995
2013-09-11,144.320007,144.850006,143.589996,144.149994,12600,144.149994
2013-09-10,143.990005,144.309998,143.820007,143.960007,50000,143.960007
2013-09-09,145.949997,146.100006,144.720001,145.00,34400,145.00
2013-09-06,146.660004,146.860001,145.860001,146.130005,13200,146.130005
2013-09-05,145.479996,145.600006,144.259995,145.220001,25700,145.220001
2013-09-04,146.619995,146.759995,145.740005,146.440002,35000,146.440002
2013-09-03,149.830002,150.589996,149.580002,150.300003,13400,150.300003
2013-08-30,148.360001,149.399994,148.190002,148.619995,26200,148.619995
2013-08-29,149.320007,149.470001,148.539993,148.75,13400,148.75
2013-08-28,149.080002,150.679993,148.630005,150.229996,10700,150.229996
2013-08-27,151.220001,151.509995,149.210007,149.270004,41500,149.270004
2013-08-26,150.660004,151.490005,150.279999,151.369995,24500,151.369995
2013-08-23,150.669998,151.350006,150.279999,150.360001,9200,150.360001
2013-08-22,148.820007,150.800003,148.820007,150.639999,39000,150.639999
2013-08-21,148.429993,149.00,148.080002,148.660004,61500,148.660004
2013-08-20,148.100006,149.199997,148.100006,148.559998,11900,148.559998
2013-08-19,148.160004,148.179993,147.300003,147.429993,22300,147.429993
2013-08-16,149.380005,149.559998,148.770004,149.320007,15300,149.320007
2013-08-15,147.220001,150.00,147.179993,149.009995,52700,149.009995
2013-08-14,146.039993,147.289993,146.039993,147.259995,87000,147.259995
2013-08-13,147.139999,147.570007,146.199997,146.610001,55100,146.610001
2013-08-12,147.50,147.699997,146.389999,146.389999,21000,146.389999
2013-08-09,146.050003,147.149994,146.050003,146.649994,37800,146.649994
2013-08-08,143.619995,146.440002,143.619995,145.25,172400,145.25
2013-08-07,139.839996,141.330002,139.419998,140.520004,29000,140.520004
2013-08-06,140.00,140.100006,139.119995,139.679993,35500,139.679993
2013-08-05,141.559998,142.210007,141.289993,142.009995,14000,142.009995
2013-08-02,140.630005,142.220001,140.289993,141.550003,27500,141.550003
2013-08-01,141.199997,141.199997,140.529999,140.779999,13000,140.779999
2013-07-31,140.160004,141.220001,138.809998,140.490005,140900,140.490005
2013-07-30,140.460007,140.720001,140.009995,140.600006,10400,140.600006
2013-07-29,141.00,141.669998,140.970001,140.970001,38900,140.970001
2013-07-26,139.919998,140.179993,138.160004,139.759995,39600,139.759995
2013-07-25,141.130005,142.100006,141.130005,141.460007,44700,141.460007
2013-07-24,141.720001,143.00,141.470001,141.539993,13200,141.539993
2013-07-23,139.919998,141.740005,139.639999,141.740005,66600,141.740005
2013-07-22,141.419998,142.179993,141.00,141.270004,43200,141.270004
2013-07-19,139.199997,140.399994,139.100006,139.559998,69200,139.559998
2013-07-18,138.300003,138.809998,138.139999,138.520004,9200,138.520004
2013-07-17,139.720001,140.199997,137.300003,137.720001,12400,137.720001
2013-07-16,139.509995,140.25,139.179993,139.440002,15700,139.440002
2013-07-15,138.229996,139.600006,138.229996,139.380005,17000,139.380005
2013-07-12,137.460007,137.960007,137.179993,137.960007,24600,137.960007
2013-07-11,137.270004,138.089996,136.820007,138.029999,45400,138.029999
2013-07-10,134.259995,134.75,133.270004,133.690002,16300,133.690002
2013-07-09,133.740005,134.639999,132.820007,133.660004,14900,133.660004
2013-07-08,132.610001,133.410004,132.460007,133.389999,28400,133.389999
2013-07-05,129.470001,130.119995,128.259995,130.119995,30600,130.119995
2013-07-03,133.580002,133.619995,131.330002,131.410004,25600,131.410004
2013-07-02,135.360001,135.360001,133.720001,133.789993,26200,133.789993
2013-07-01,134.25,135.779999,133.679993,134.539993,119700,134.539993
2013-06-28,129.199997,131.259995,129.00,131.080002,80700,131.080002
2013-06-27,129.059998,130.360001,128.380005,128.800003,87800,128.800003
2013-06-26,130.419998,130.570007,127.339996,127.540001,129500,127.540001
2013-06-25,131.940002,132.600006,131.529999,132.220001,40500,132.220001
2013-06-24,133.279999,133.289993,129.880005,130.830002,161700,130.830002
2013-06-21,133.539993,135.259995,133.240005,134.770004,31200,134.770004
2013-06-20,136.00,136.440002,132.800003,133.160004,118600,133.160004
2013-06-19,140.639999,141.509995,138.850006,139.009995,59300,139.009995
2013-06-18,140.089996,141.470001,139.850006,141.369995,111400,141.369995
2013-06-17,141.399994,141.580002,140.350006,140.509995,65000,140.509995
2013-06-14,142.00,142.139999,141.240005,141.690002,16500,141.690002
2013-06-13,143.259995,143.300003,141.550003,142.550003,54800,142.550003
2013-06-12,145.279999,145.559998,144.75,144.979996,26200,144.979996
2013-06-11,144.589996,145.449997,144.50,145.070007,42200,145.070007
2013-06-10,147.00,147.820007,146.830002,147.50,117100,147.50
2013-06-07,146.399994,147.759995,146.339996,146.940002,37700,146.940002
2013-06-06,148.899994,150.350006,148.660004,149.960007,61300,149.960007
2013-06-05,147.339996,148.449997,147.139999,148.419998,235600,148.419998
2013-06-04,145.839996,146.479996,145.199997,146.479996,54400,146.479996
2013-06-03,145.779999,147.490005,145.600006,146.940002,60500,146.940002
2013-05-31,143.350006,143.889999,142.50,142.50,299400,142.50
2013-05-30,143.699997,145.559998,143.330002,145.559998,204900,145.559998
2013-05-29,142.639999,142.880005,142.399994,142.779999,64800,142.779999
2013-05-28,142.320007,144.229996,142.059998,143.119995,47300,143.119995
2013-05-24,142.639999,143.479996,142.179993,142.479996,106300,142.479996
2013-05-23,143.059998,143.50,142.220001,143.449997,70600,143.449997
2013-05-22,144.380005,146.020004,143.199997,143.770004,89800,143.770004
2013-05-21,146.399994,146.399994,141.729996,143.380005,51400,143.380005
2013-05-20,142.050003,146.619995,141.850006,146.399994,57600,146.399994
2013-05-17,144.389999,144.389999,142.279999,142.660004,128500,142.660004
2013-05-16,144.880005,146.070007,144.679993,145.520004,28400,145.520004
2013-05-15,146.610001,146.679993,144.100006,145.800003,47200,145.800003
2013-05-14,146.720001,147.979996,146.639999,147.399994,21500,147.399994
2013-05-13,145.440002,145.529999,144.809998,145.039993,27400,145.039993
2013-05-10,145.820007,146.160004,144.25,146.100006,38800,146.100006
2013-05-09,147.320007,148.820007,147.119995,147.580002,27200,147.580002
2013-05-08,146.440002,147.809998,146.399994,147.320007,27000,147.320007
2013-05-07,145.580002,145.580002,144.759995,145.25,24400,145.25
2013-05-06,146.75,147.889999,146.259995,147.679993,47700,147.679993
2013-05-03,152.470001,152.470001,145.559998,147.020004,33600,147.020004
2013-05-02,145.940002,147.020004,145.139999,146.990005,18500,146.990005
2013-05-01,144.979996,145.440002,143.800003,144.860001,30700,144.860001
2013-04-30,147.919998,147.919998,147.100006,147.490005,26100,147.490005
2013-04-29,147.779999,149.529999,147.320007,148.080002,59000,148.080002
2013-04-26,145.649994,146.910004,144.00,144.839996,45300,144.839996
2013-04-25,142.490005,144.199997,142.300003,143.740005,98500,143.740005
2013-04-24,139.979996,140.429993,139.449997,140.380005,61300,140.380005
2013-04-23,139.479996,139.619995,138.300003,138.770004,56800,138.770004
2013-04-22,141.039993,141.039993,140.199997,140.679993,69500,140.679993
2013-04-19,139.869995,139.979996,139.080002,139.979996,33600,139.979996
2013-04-18,139.839996,140.839996,139.300003,140.00,44200,140.00
2013-04-17,141.070007,141.800003,139.679993,139.679993,83100,139.679993
2013-04-16,142.119995,143.320007,141.059998,142.130005,108100,142.130005
2013-04-15,140.990005,142.119995,137.460007,137.619995,272000,137.619995
2013-04-12,148.419998,148.570007,145.759995,146.160004,160000,146.160004
2013-04-11,150.149994,151.119995,149.899994,150.460007,26600,150.460007
2013-04-10,150.800003,150.809998,149.399994,149.800003,33500,149.800003
2013-04-09,150.559998,152.679993,150.559998,152.080002,37100,152.080002
2013-04-08,150.600006,150.929993,149.199997,150.479996,27200,150.479996
2013-04-05,149.729996,150.899994,149.399994,150.550003,31900,150.550003
2013-04-04,149.050003,150.080002,148.419998,149.309998,88000,149.309998
2013-04-03,154.00,154.160004,150.389999,151.199997,107400,151.199997
2013-04-02,154.520004,154.720001,154.059998,154.339996,48300,154.339996
2013-04-01,155.059998,157.00,154.779999,156.449997,28400,156.449997
2013-03-28,154.759995,154.820007,153.00,154.229996,45800,154.229996
2013-03-27,154.649994,155.479996,154.320007,155.360001,23300,155.360001
2013-03-26,154.089996,155.00,153.00,154.399994,33900,154.399994
2013-03-25,155.300003,155.679993,154.690002,155.520004,24300,155.520004
2013-03-22,155.089996,155.380005,154.850006,155.339996,56400,155.339996
2013-03-21,155.580002,155.580002,154.940002,155.059998,38300,155.059998
2013-03-20,153.979996,155.919998,153.619995,154.779999,63800,154.779999
2013-03-19,155.00,155.240005,152.059998,153.059998,50400,153.059998
2013-03-18,155.25,155.520004,154.580002,155.00,249600,155.00
2013-03-15,156.199997,156.580002,155.75,156.160004,34500,156.160004
2013-03-14,155.190002,156.339996,155.00,156.070007,29600,156.070007
2013-03-13,156.770004,156.820007,155.809998,156.020004,40200,156.020004
2013-03-12,157.800003,157.919998,156.139999,156.660004,70400,156.660004
2013-03-11,156.679993,157.460007,156.550003,157.279999,23900,157.279999
